Transaction_Date,Store_ID,RewardsID,Prod_Num,Sale_Amount,Month,Store_Location,State,Territory_Manager,Region,Region_Director,Product,CategoryID,SubcategoryID,Category,cust_id,date,time,name,email,phone,sms_opt_out
2025-04-08,825,182.0,105763-S,10.1,2025-04,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Letter Opener (Stainless Steel),110,110-mis,Stationery and Supplies,182.0,2023-09-20,15:00:45,Bruh-Man,bruhman@wzhup.det,313-555-1107,N
2025-04-08,825,,105769-B,17.7,2025-04,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Pride and Prejudice,125,125-fic,Books (General),,,,,,,
2025-04-08,825,480.0,105641-A,26.52,2025-04,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Sculpey Polymer Clay Starter Kit (Set of 12 Colors),115,115-scu,Art Supplies,480.0,2023-02-14,09:40:50,Junior Soprano,junior@northjersey.net,201-555-2809,N
2025-04-08,826,341.0,105336-IT,1317.7,2025-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,Dell XPS 13,120,120-lap,Technology & Accessories,341.0,2023-04-17,14:15:00,Ben Linus,ben@dharma.initiative,808-555-1410,N
2025-04-08,826,,105380-M,28.92,2025-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Beanie Hat (Gray),130,130-hat,Apparel and Merchandise,,,,,,,
2025-04-08,826,,105650-M,65.5,2025-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Pullover Hoodie (Gray),130,130-clo,Apparel and Merchandise,,,,,,,
2025-04-08,826,,105531-A,57.7,2025-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,Tombow Dual Brush Pens (Set of 20),115,115-dra,Art Supplies,,,,,,,
2025-04-08,827,,105465-A,23.44,2025-04,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Artify Professional Oil Paint Brush Set (15 Brushes),115,115-pai,Art Supplies,,,,,,,
2025-04-08,827,,105438-A,28.92,2025-04,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Black Drawing Paper Pad (8.5x11 inches),115,115-ske,Art Supplies,,,,,,,
2025-04-08,828,,105387-A,27.52,2025-04,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Air-Dry Clay (10 lbs, White)",115,115-scu,Art Supplies,,,,,,,
2025-04-08,828,,105839-A,19.36,2025-04,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Da Vinci Maestro Series 10 Brushes (Round, Set of 3)",115,115-pai,Art Supplies,,,,,,,
2025-04-08,828,,105359-B,23.44,2025-04,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,Dune,125,125-fic,Books (General),,,,,,,
2025-04-08,828,188.0,105397-S,5.24,2025-04,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,Five Star Flex Hybrid NoteBinder,110,110-bin,Stationery and Supplies,188.0,2023-05-22,17:40:50,Mellie Grant,mellie@oliviapopeandassociates.com,202-555-1203,N
2025-04-08,829,,105365-T,221.48,2025-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Fundamentals of Nursing,100,100-hea,Textbooks,,,,,,,
2025-04-08,829,,105613-T,219.3,2025-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Physics for Scientists and Engineers,100,100-sci,Textbooks,,,,,,,
2025-04-08,829,,105414-S,6.02,2025-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Stabilo Boss Original Highlighters (Fluorescent, Pack of 6)",110,110-wri,Stationery and Supplies,,,,,,,
2025-04-08,829,361.0,105656-S,12.7,2025-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Staples D-Ring Binder (3-inch, Red)",110,110-bin,Stationery and Supplies,361.0,2023-05-02,13:25:15,Lucy Moran,lucy@twinpeaks.wa,206-555-1610,N
2025-04-08,830,,105652-S,10.16,2025-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,Desk Drawer Organizer Bins (Set of 6),110,110-org,Stationery and Supplies,,,,,,,
2025-04-08,830,173.0,105766-T,111.9,2025-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,Introduction to Mechanical Engineering,100,100-eng,Textbooks,173.0,2023-12-19,19:15:10,Lucas,lucas@paperboi.atl,404-555-1008,N
2025-04-08,830,407.0,105646-M,57.7,2025-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Lightweight Windbreaker (Gray),130,130-clo,Apparel and Merchandise,407.0,2024-01-16,11:20:30,Tom Wambsgans,tom@waystarroyco.com,212-555-2106,N
2025-04-08,830,,105448-M,6.0,2025-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Vinyl Stickers (Set of 5),130,130-mem,Apparel and Merchandise,,,,,,,
2025-04-08,831,,105251-IT,827.45,2025-04,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,,,,,,,
2025-04-08,831,,105569-M,6.0,2025-04,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Enamel Pin (Round Logo),130,130-mem,Apparel and Merchandise,,,,,,,
2025-04-08,831,,105606-M,27.52,2025-04,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Frisbee (Flying Disc),130,130-spo,Apparel and Merchandise,,,,,,,
2025-04-08,832,,105694-S,7.85,2025-04,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Bic Cristal Ballpoint Pens (Blue, Pack of 10)",110,110-wri,Stationery and Supplies,,,,,,,
2025-04-08,832,,105821-S,2.4,2025-04,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Paper Clips (Silver, Pack of 100)",110,110-org,Stationery and Supplies,,,,,,,
2025-04-08,833,,105487-S,9.95,2025-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Command Poster Strips,110,110-adh,Stationery and Supplies,,,,,,,
2025-04-08,833,,105666-A,27.61,2025-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Crayola Glitter Glue (Set of 9),115,115-kid,Art Supplies,,,,,,,
2025-04-08,833,,105571-M,52.4,2025-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Long-Sleeve Tee (Black),130,130-clo,Apparel and Merchandise,,,,,,,
2025-04-08,833,,105661-T,111.9,2025-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Materials Science and Engineering,100,100-eng,Textbooks,,,,,,,
2025-04-08,833,,105449-A,24.2,2025-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Royal & Langnickel Zen Brush Set (Acrylic, Set of 8)",115,115-pai,Art Supplies,,,,,,,
2025-04-08,834,,105652-S,10.16,2025-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,Desk Drawer Organizer Bins (Set of 6),110,110-org,Stationery and Supplies,,,,,,,
2025-04-08,834,,105464-M,13.0,2025-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Phone Stand (Adjustable),130,130-tec,Apparel and Merchandise,,,,,,,
2025-04-08,834,212.0,105431-M,24.28,2025-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Umbrella (Compact),130,130-acc,Apparel and Merchandise,212.0,2023-09-21,14:45:45,Geoffrey,geoffrey@banksresidence.la,310-555-1407,N
2025-04-08,834,,105661-T,111.9,2025-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,Materials Science and Engineering,100,100-eng,Textbooks,,,,,,,
2025-04-08,835,,105438-A,28.92,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Black Drawing Paper Pad (8.5x11 inches),115,115-ske,Art Supplies,,,,,,,
2025-04-08,835,,105597-S,14.32,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,ID Badge Holders with Clips (Pack of 10),110,110-mis,Stationery and Supplies,,,,,,,
2025-04-08,835,,105766-T,111.9,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Introduction to Mechanical Engineering,100,100-eng,Textbooks,,,,,,,
2025-04-08,835,,105376-M,44.5,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Fleece Blanket (Gray),130,130-hom,Apparel and Merchandise,,,,,,,
2025-04-08,835,120.0,105464-M,13.0,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Phone Stand (Adjustable),130,130-tec,Apparel and Merchandise,120.0,2023-07-02,07:40:00,Daniel Tiger,daniel@neighborhood.org,412-555-9505,N
2025-04-08,835,,105572-B,24.28,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Mans Search for Meaning,125,125-non,Books (General),,,,,,,
2025-04-08,836,,105427-S,10.16,2025-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Avery Heavy-Duty 3-Ring Binder (2-inch, Black)",110,110-bin,Stationery and Supplies,,,,,,,
2025-04-08,836,,105372-S,7.85,2025-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Paper Cutter Trimmer (Letter Size),110,110-des,Stationery and Supplies,,,,,,,
2025-04-08,836,,105576-S,2.4,2025-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Prismacolor Premier Colored Pencils (Set of 48),110,110-pen,Stationery and Supplies,,,,,,,
2025-04-08,838,,105362-B,17.7,2025-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,1984,125,125-fic,Books (General),,,,,,,
2025-04-08,838,226.0,105666-A,27.61,2025-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Crayola Glitter Glue (Set of 9),115,115-kid,Art Supplies,226.0,2023-02-14,09:30:25,Dexter Morgan,dexter@miamimetro.gov,305-555-1601,N
2025-04-08,838,29.0,105794-S,2.4,2025-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Five Star Wirebound Notebook (1 Subject, College Ruled)",110,110-not,Stationery and Supplies,29.0,2023-05-17,12:35:30,Samwell T.,maester@westeros.kingdom,123-555-3009,N
2025-04-08,838,,105722-S,12.12,2025-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Mead Cambridge Business Notebook (Professional Design),110,110-not,Stationery and Supplies,,,,,,,
2025-04-08,838,,105375-S,6.85,2025-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Paper Mate Flair Felt Tip Pens (Assorted Colors),110,110-wri,Stationery and Supplies,,,,,,,
2025-04-08,839,,105809-S,9.95,2025-04,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Pentel EnerGel Deluxe Retractable Pens (Blue),110,110-wri,Stationery and Supplies,,,,,,,
2025-04-08,839,,105786-A,33.1,2025-04,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Winsor & Newton Professional Watercolor Set (12 Tubes),115,115-pai,Art Supplies,,,,,,,
2025-04-09,818,,105447-M,50.96,2025-04,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Bomber Jacket (Black),130,130-clo,Apparel and Merchandise,,,,,,,
2025-04-09,818,,105571-M,52.4,2025-04,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Long-Sleeve Tee (Black),130,130-clo,Apparel and Merchandise,,,,,,,
2025-04-09,818,228.0,105364-S,17.7,2025-04,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Pendaflex Hanging File Folders (Assorted Colors, Pack of 25)",110,110-bin,Stationery and Supplies,228.0,2023-05-09,17:20:55,Rita B.,rita@miamimetro.gov,305-555-1603,N
2025-04-09,819,,105709-B,74.28,2025-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),,,,,,,
2025-04-09,819,,105778-A,34.64,2025-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Daniel Smith Extra Fine Watercolors (6-Tube Set),115,115-pai,Art Supplies,,,,,,,
2025-04-09,819,,105511-M,24.33,2025-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Throw Pillow (Navy and Gold Logo),130,130-hom,Apparel and Merchandise,,,,,,,
2025-04-09,819,,105507-A,40.55,2025-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,UHU Glue Stick (Pack of 3),115,110-adh,Art Supplies,,,,,,,
2025-04-09,820,,105266-IT,367.08,2025-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Texas Instruments TI-84 Plus CE,120,120-cal,Technology & Accessories,,,,,,,
2025-04-09,820,,105328-IT,1250.96,2025-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,HP Envy 15,120,120-lap,Technology & Accessories,,,,,,,
2025-04-09,820,,105614-A,20.36,2025-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Bristol Smooth Paper Pad (9x12 inches),115,115-ske,Art Supplies,,,,,,,
2025-04-09,820,,105358-A,14.0,2025-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Play-Doh Modeling Compound (Pack of 10),115,115-kid,Art Supplies,,,,,,,
2025-04-09,821,152.0,105612-B,74.28,2025-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,GRE Math Review,125,125-stu,Books (General),152.0,2023-09-26,13:25:40,Marion C.,marion@arnoldsdrivein.diner,414-555-9807,N
2025-04-09,821,,105655-M,61.14,2025-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Embroidered Baseball Cap (Navy Blue),130,130-hat,Apparel and Merchandise,,,,,,,
2025-04-09,821,,105663-M,52.96,2025-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Water Bottle (Plastic BPA-Free),130,130-acc,Apparel and Merchandise,,,,,,,
2025-04-09,821,,105485-T,205.8,2025-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Microeconomics: An Introduction,100,100-bus,Textbooks,,,,,,,
2025-04-09,821,,105677-A,61.14,2025-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Moleskine Art Sketchbook (8.5x11 inches),115,115-ske,Art Supplies,,,,,,,
2025-04-09,822,,105823-M,5.0,2025-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Patch (Sew-On),130,130-mem,Apparel and Merchandise,,,,,,,
2025-04-09,822,,105513-A,57.12,2025-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Winsor & Newton Watercolor Markers (Set of 6),115,115-dra,Art Supplies,,,,,,,
2025-04-09,823,,105574-A,13.13,2025-04,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Princeton Velvetouch Mixed-Media Brushes (Set of 4),115,115-pai,Art Supplies,,,,,,,
2025-04-09,824,,105535-A,66.0,2025-04,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Conte Crayons (Set of 12),115,115-dra,Art Supplies,,,,,,,
2025-04-09,824,177.0,105625-M,51.96,2025-04,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Water Bottle (Stainless Steel),130,130-acc,Apparel and Merchandise,177.0,2023-02-15,12:55:30,Gina Waters,gina@wzhup.det,313-555-1102,N
2025-04-09,824,,105623-A,50.96,2025-04,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Pentel Arts Oil Pastels (Set of 50),115,115-dra,Art Supplies,,,,,,,
2025-04-09,825,,105729-A,12.15,2025-04,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Fiskars 12-Inch Paper Trimmer,115,115-cut,Art Supplies,,,,,,,
2025-04-09,825,,105641-A,26.52,2025-04,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Sculpey Polymer Clay Starter Kit (Set of 12 Colors),115,115-scu,Art Supplies,,,,,,,
2025-04-09,826,,105788-A,57.12,2025-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Faber-Castell Pitt Artist Pens (Set of 12, Black)",115,115-dra,Art Supplies,,,,,,,
2025-04-09,826,,105690-A,43.3,2025-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,Golden Heavy Body Acrylic Paints (Set of 6),115,115-pai,Art Supplies,,,,,,,
2025-04-09,826,,105612-B,74.28,2025-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,GRE Math Review,125,125-stu,Books (General),,,,,,,
2025-04-09,826,,105792-S,13.13,2025-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,Rocketbook Fusion Smart Reusable Notebook,110,110-not,Stationery and Supplies,,,,,,,
2025-04-09,827,,105636-S,12.32,2025-04,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Gorilla Glue Super Glue Gel,110,110-adh,Stationery and Supplies,,,,,,,
2025-04-09,827,,105504-A,32.64,2025-04,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Strathmore Toned Tan Sketch Paper Pad (9x12 inches),115,115-ske,Art Supplies,,,,,,,
2025-04-09,828,,105702-T,253.4,2025-04,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,Cloud Computing Basics,100,100-tec,Textbooks,,,,,,,
2025-04-09,828,,105535-A,66.0,2025-04,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,Conte Crayons (Set of 12),115,115-dra,Art Supplies,,,,,,,
2025-04-09,828,,105774-M,12.12,2025-04,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,"LTCA Year Up Coffee Mug (Ceramic, White)",130,130-acc,Apparel and Merchandise,,,,,,,
2025-04-09,828,,105624-M,57.12,2025-04,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Softshell Jacket (Black),130,130-clo,Apparel and Merchandise,,,,,,,
2025-04-09,828,,105415-A,61.14,2025-04,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,Strathmore Sketch Pad (9x12 inches),115,115-ske,Art Supplies,,,,,,,
2025-04-09,829,,105279-IT,272.24,2025-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Evernote Premium,120,120-sof,Technology & Accessories,,,,,,,
2025-04-09,829,,105274-IT,296.6,2025-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Visual Studio 2022,120,120-sof,Technology & Accessories,,,,,,,
2025-04-09,829,297.0,105448-M,6.0,2025-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Vinyl Stickers (Set of 5),130,130-mem,Apparel and Merchandise,297.0,2023-03-21,13:35:40,Kira Nerys,kira@ds9.starfleet,247-555-2302,N
2025-04-09,829,,105661-T,111.9,2025-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Materials Science and Engineering,100,100-eng,Textbooks,,,,,,,
2025-04-09,830,,105287-IT,126.18,2025-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,SteelSeries Arctis 7+,120,120-hea,Technology & Accessories,,,,,,,
2025-04-09,830,,105549-S,4.32,2025-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,BIC Xtra-Smooth Mechanical Pencils (0,110,110-pen,Stationery and Supplies,,,,,,,
2025-04-09,831,,105379-A,28.0,2025-04,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Artist Blending Stumps (Pack of 6),115,115-mis,Art Supplies,,,,,,,
2025-04-09,831,,105440-M,57.7,2025-04,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Full-Zip Hoodie (Charcoal Gray),130,130-clo,Apparel and Merchandise,,,,,,,
2025-04-09,831,,105452-M,28.0,2025-04,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Snow Globe,130,130-mem,Apparel and Merchandise,,,,,,,
2025-04-09,831,,105588-S,9.45,2025-04,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Pilot G2 Retractable Gel Pens (Black),110,110-wri,Stationery and Supplies,,,,,,,
2025-04-09,832,373.0,105394-A,50.96,2025-04,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,Crayola Crayons (Set of 64),115,115-dra,Art Supplies,373.0,2023-03-25,12:45:40,Leo McGarry,leo@westwing.gov,202-555-1802,N
2025-04-09,832,,105453-T,159.58,2025-04,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,Organizational Behavior,100,100-bus,Textbooks,,,,,,,
2025-04-09,833,,105332-IT,1250.96,2025-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,,,,,,,
2025-04-09,833,,105547-A,24.0,2025-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Plastic Palette Knives (Set of 5),115,115-mis,Art Supplies,,,,,,,
2025-04-09,834,,105287-IT,126.18,2025-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,SteelSeries Arctis 7+,120,120-hea,Technology & Accessories,,,,,,,
2025-04-09,834,,105778-A,34.64,2025-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,Daniel Smith Extra Fine Watercolors (6-Tube Set),115,115-pai,Art Supplies,,,,,,,
2025-04-09,834,,105638-M,12.15,2025-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Mouse Pad (Black),130,130-off,Apparel and Merchandise,,,,,,,
2025-04-09,834,,105650-M,65.5,2025-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Pullover Hoodie (Gray),130,130-clo,Apparel and Merchandise,,,,,,,
2025-04-09,834,,105613-T,219.3,2025-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,Physics for Scientists and Engineers,100,100-sci,Textbooks,,,,,,,
2025-04-09,835,,105262-IT,603.5,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Apple iPad Mini,120,120-tab,Technology & Accessories,,,,,,,
2025-04-09,835,,105619-T,144.0,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Entrepreneurship and Innovation,100,100-bus,Textbooks,,,,,,,
2025-04-09,835,,105747-M,43.3,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Laptop Sleeve (15-inch),130,130-acc,Apparel and Merchandise,,,,,,,
2025-04-09,835,,105625-M,51.96,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Water Bottle (Stainless Steel),130,130-acc,Apparel and Merchandise,,,,,,,
2025-04-09,835,423.0,105677-A,61.14,2025-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Moleskine Art Sketchbook (8.5x11 inches),115,115-ske,Art Supplies,423.0,2023-03-23,12:40:55,Diane Chambers,diane@cheers.bar,617-555-2302,N
2025-04-09,836,,105549-S,4.32,2025-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,BIC Xtra-Smooth Mechanical Pencils (0,110,110-pen,Stationery and Supplies,,,,,,,
2025-04-09,836,,105639-M,39.75,2025-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,"LTCA Year Up Wall Clock (Round, Black)",130,130-hom,Apparel and Merchandise,,,,,,,
2025-04-09,836,,105613-T,219.3,2025-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Physics for Scientists and Engineers,100,100-sci,Textbooks,,,,,,,
2025-04-09,836,,105593-S,20.36,2025-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Protractor and Compass Set,110,110-mis,Stationery and Supplies,,,,,,,
2025-04-09,836,,105421-S,9.95,2025-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Uni-ball Vision Elite Rollerball Pens (Blue),110,110-wri,Stationery and Supplies,,,,,,,
2025-04-09,838,,105441-S,7.85,2025-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Bic Cristal Ballpoint Pens (Black, Pack of 10)",110,110-wri,Stationery and Supplies,,,,,,,
2025-04-09,838,,105734-M,57.12,2025-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Fleece Jacket (Gray),130,130-clo,Apparel and Merchandise,,,,,,,
